lead_id	subject_kind	subject_id	claim_kind	normalized_value	source_ids	independence_families	disposition	game_version	exact_citations	summary	limitations
eldenpedia-golden-seed-revision-99538-check-7772631	check	7772631	acquisition_identity	"{""flag"":1037507100,""item_name"":""Golden Seed"",""project_region"":""Liurnia"",""source_area"":""Liurnia of the Lakes"",""source_selector"":""southwest of the ravine veiled village""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:13	Eldenpedia revision 99538 identifies a Golden Seed by southwest of the ravine veiled village; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7772688	check	7772688	acquisition_identity	"{""flag"":1038517400,""item_name"":""Golden Seed"",""project_region"":""Altus"",""source_area"":""Altus Plateau"",""source_selector"":""erdtree gazing hill""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:22	Eldenpedia revision 99538 identifies a Golden Seed by erdtree gazing hill; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7772743	check	7772743	acquisition_identity	"{""flag"":1039517400,""item_name"":""Golden Seed"",""project_region"":""Altus"",""source_area"":""Altus Plateau"",""source_selector"":""altus highway junction""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:23	Eldenpedia revision 99538 identifies a Golden Seed by altus highway junction; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7772845	check	7772845	acquisition_identity	"{""flag"":1042507020,""item_name"":""Golden Seed"",""project_region"":""Altus"",""source_area"":""Altus Plateau"",""source_selector"":""ulcerated tree spirit south of outer wall phantom tree""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:25	Eldenpedia revision 99538 identifies a Golden Seed by ulcerated tree spirit south of outer wall phantom tree; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7772850	check	7772850	acquisition_identity	"{""flag"":1042547400,""item_name"":""Golden Seed"",""project_region"":""Altus"",""source_area"":""Altus Plateau"",""source_selector"":""dominula windmill village""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:20	Eldenpedia revision 99538 identifies a Golden Seed by dominula windmill village; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7772906	check	7772906	acquisition_identity	"{""flag"":1044327020,""item_name"":""Golden Seed"",""project_region"":""Weeping"",""source_area"":""Limgrave"",""source_selector"":""weeping peninsula near the path to castle morne""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:7	Eldenpedia revision 99538 identifies a Golden Seed by weeping peninsula near the path to castle morne; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7772953	check	7772953	acquisition_identity	"{""flag"":1046367100,""item_name"":""Golden Seed"",""project_region"":""Limgrave"",""source_area"":""Limgrave"",""source_selector"":""entrance to fort haight""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:4	Eldenpedia revision 99538 identifies a Golden Seed by entrance to fort haight; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7773050	check	7773050	acquisition_identity	"{""flag"":1049377020,""item_name"":""Golden Seed"",""project_region"":""Caelid"",""source_area"":""Caelid"",""source_selector"":""road to redmane castle""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:17	Eldenpedia revision 99538 identifies a Golden Seed by road to redmane castle; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7773063	check	7773063	acquisition_identity	"{""flag"":1049527800,""item_name"":""Golden Seed"",""project_region"":""Mountaintops of the Giants"",""source_area"":""Mountaintops of the Giants"",""source_selector"":""forbidden lands near the black blade kindred""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:29	Eldenpedia revision 99538 identifies a Golden Seed by forbidden lands near the black blade kindred; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7773087	check	7773087	acquisition_identity	"{""flag"":1050397100,""item_name"":""Golden Seed"",""project_region"":""Caelid"",""source_area"":""Caelid"",""source_selector"":""sellia town of sorcery""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:16	Eldenpedia revision 99538 identifies a Golden Seed by sellia town of sorcery; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7773183	check	7773183	acquisition_identity	"{""flag"":1052537800,""item_name"":""Golden Seed"",""project_region"":""Mountaintops of the Giants"",""source_area"":""Mountaintops of the Giants"",""source_selector"":""south of the giant s gravepost""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:32	Eldenpedia revision 99538 identifies a Golden Seed by south of the giant s gravepost; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7773820	check	7773820	acquisition_identity	"{""flag"":520180,""item_name"":""Golden Seed"",""project_region"":""Mountaintops of the Giants"",""source_area"":""Mountaintops of the Giants"",""source_selector"":""giants mountaintop catacombs""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:31	Eldenpedia revision 99538 identifies a Golden Seed by giants mountaintop catacombs; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7773927	check	7773927	acquisition_identity	"{""flag"":11007990,""item_name"":""Golden Seed"",""project_region"":""Leyndell"",""source_area"":""Altus Plateau"",""source_selector"":""valiant gargoyle south of the west capital rampart""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:27	Eldenpedia revision 99538 identifies a Golden Seed by valiant gargoyle south of the west capital rampart; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7774164	check	7774164	acquisition_identity	"{""flag"":1035507300,""item_name"":""Golden Seed"",""project_region"":""Liurnia"",""source_area"":""Liurnia of the Lakes"",""source_selector"":""caria manor past the room containing the manor upper level""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:11	Eldenpedia revision 99538 identifies a Golden Seed by caria manor past the room containing the manor upper level; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7774314	check	7774314	acquisition_identity	"{""flag"":1041547400,""item_name"":""Golden Seed"",""project_region"":""Altus"",""source_area"":""Altus Plateau"",""source_selector"":""minor erdtree altus plateau""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:21	Eldenpedia revision 99538 identifies a Golden Seed by minor erdtree altus plateau; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7774481	check	7774481	acquisition_identity	"{""flag"":1049557800,""item_name"":""Golden Seed"",""project_region"":""Consecrated Snowfield"",""source_area"":""Consecrated Snowfield"",""source_selector"":""north east of the consecrated snowfield""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:33	Eldenpedia revision 99538 identifies a Golden Seed by north east of the consecrated snowfield; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7774512	check	7774512	acquisition_identity	"{""flag"":1051437020,""item_name"":""Golden Seed"",""project_region"":""Caelid"",""source_area"":""Caelid"",""source_selector"":""path to the bestial sanctum""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:15	Eldenpedia revision 99538 identifies a Golden Seed by path to the bestial sanctum; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
eldenpedia-golden-seed-revision-99538-check-7900003	check	7900003	acquisition_identity	"{""flag"":520160,""item_name"":""Golden Seed"",""project_region"":""Caelid"",""source_area"":""Caelid"",""source_selector"":""putrid tree spirit in war dead catacombs""}"	wiki:eldenpedia:page-8969:revision-99538	gameplay-wiki:eldenpedia	lead_only	unknown	eldenpedia:pageid-8969:revision-99538:#Acquisition:18	Eldenpedia revision 99538 identifies a Golden Seed by putrid tree spirit in war dead catacombs; that unique acquisition row and committed ItemLot id select one AP check.	Community-wiki acquisition lead cross-checked against committed lot data. It does not prove v1.17 behavior, AP region boundaries, access logic, route order, coordinates, or completeness.
